study_id,core_id,date,version
Osland_et_al_2016,lower_laguna_madre_61,2021-10-12,0.6.0
Osland_et_al_2016,lower_laguna_madre_62,2021-10-12,0.6.0
Osland_et_al_2016,lower_laguna_madre_63,2021-10-12,0.6.0
Osland_et_al_2016,lower_laguna_madre_64,2021-10-12,0.6.0
Osland_et_al_2016,lower_laguna_madre_65,2021-10-12,0.6.0
Osland_et_al_2016,lower_laguna_madre_66,2021-10-12,0.6.0
Osland_et_al_2016,lower_laguna_madre_67,2021-10-12,0.6.0
Osland_et_al_2016,lower_laguna_madre_68,2021-10-12,0.6.0
Osland_et_al_2016,lower_laguna_madre_69,2021-10-12,0.6.0
Osland_et_al_2016,lower_laguna_madre_70,2021-10-12,0.6.0
Osland_et_al_2016,lower_laguna_madre_71,2021-10-12,0.6.0
Osland_et_al_2016,lower_laguna_madre_72,2021-10-12,0.6.0
Osland_et_al_2016,lower_laguna_madre_73,2021-10-12,0.6.0
Osland_et_al_2016,lower_laguna_madre_74,2021-10-12,0.6.0
Osland_et_al_2016,lower_laguna_madre_75,2021-10-12,0.6.0
Osland_et_al_2016,lower_laguna_madre_76,2021-10-12,0.6.0
Osland_et_al_2016,lower_laguna_madre_77,2021-10-12,0.6.0
Osland_et_al_2016,lower_laguna_madre_78,2021-10-12,0.6.0
Osland_et_al_2016,lower_laguna_madre_79,2021-10-12,0.6.0
Osland_et_al_2016,lower_laguna_madre_80,2021-10-12,0.6.0
Osland_et_al_2016,lower_laguna_madre_81,2021-10-12,0.6.0
Osland_et_al_2016,lower_laguna_madre_82,2021-10-12,0.6.0
Osland_et_al_2016,lower_laguna_madre_83,2021-10-12,0.6.0
Osland_et_al_2016,lower_laguna_madre_84,2021-10-12,0.6.0
Osland_et_al_2016,lower_laguna_madre_85,2021-10-12,0.6.0
Osland_et_al_2016,lower_laguna_madre_86,2021-10-12,0.6.0
Osland_et_al_2016,lower_laguna_madre_87,2021-10-12,0.6.0
Osland_et_al_2016,lower_laguna_madre_88,2021-10-12,0.6.0
Osland_et_al_2016,lower_laguna_madre_89,2021-10-12,0.6.0
Osland_et_al_2016,lower_laguna_madre_90,2021-10-12,0.6.0
Osland_et_al_2016,lower_laguna_madre_91,2021-10-12,0.6.0
Osland_et_al_2016,lower_laguna_madre_92,2021-10-12,0.6.0
Osland_et_al_2016,lower_laguna_madre_93,2021-10-12,0.6.0
Osland_et_al_2016,lower_laguna_madre_94,2021-10-12,0.6.0
Osland_et_al_2016,lower_laguna_madre_95,2021-10-12,0.6.0
Osland_et_al_2016,lower_laguna_madre_96,2021-10-12,0.6.0
Osland_et_al_2016,lower_laguna_madre_97,2021-10-12,0.6.0
Osland_et_al_2016,lower_laguna_madre_98,2021-10-12,0.6.0
Osland_et_al_2016,lower_laguna_madre_99,2021-10-12,0.6.0
Osland_et_al_2016,lower_laguna_madre_100,2021-10-12,0.6.0
Osland_et_al_2016,lower_laguna_madre_101,2021-10-12,0.6.0
Osland_et_al_2016,lower_laguna_madre_102,2021-10-12,0.6.0
Osland_et_al_2016,lower_laguna_madre_103,2021-10-12,0.6.0
Osland_et_al_2016,lower_laguna_madre_104,2021-10-12,0.6.0
Osland_et_al_2016,lower_laguna_madre_105,2021-10-12,0.6.0
Osland_et_al_2016,lower_laguna_madre_106,2021-10-12,0.6.0
Osland_et_al_2016,lower_laguna_madre_107,2021-10-12,0.6.0
Osland_et_al_2016,mission_aransas_bay_1,2021-10-12,0.6.0
Osland_et_al_2016,mission_aransas_bay_2,2021-10-12,0.6.0
Osland_et_al_2016,mission_aransas_bay_3,2021-10-12,0.6.0
Osland_et_al_2016,mission_aransas_bay_4,2021-10-12,0.6.0
Osland_et_al_2016,mission_aransas_bay_5,2021-10-12,0.6.0
Osland_et_al_2016,mission_aransas_bay_6,2021-10-12,0.6.0
Osland_et_al_2016,mission_aransas_bay_7,2021-10-12,0.6.0
Osland_et_al_2016,mission_aransas_bay_8,2021-10-12,0.6.0
Osland_et_al_2016,mission_aransas_bay_9,2021-10-12,0.6.0
Osland_et_al_2016,mission_aransas_bay_10,2021-10-12,0.6.0
Osland_et_al_2016,mission_aransas_bay_11,2021-10-12,0.6.0
Osland_et_al_2016,mission_aransas_bay_12,2021-10-12,0.6.0
Osland_et_al_2016,mission_aransas_bay_13,2021-10-12,0.6.0
Osland_et_al_2016,mission_aransas_bay_14,2021-10-12,0.6.0
Osland_et_al_2016,mission_aransas_bay_15,2021-10-12,0.6.0
Osland_et_al_2016,mission_aransas_bay_16,2021-10-12,0.6.0
Osland_et_al_2016,mission_aransas_bay_17,2021-10-12,0.6.0
Osland_et_al_2016,mission_aransas_bay_18,2021-10-12,0.6.0
Osland_et_al_2016,mission_aransas_bay_19,2021-10-12,0.6.0
Osland_et_al_2016,mission_aransas_bay_20,2021-10-12,0.6.0
Osland_et_al_2016,mission_aransas_bay_21,2021-10-12,0.6.0
Osland_et_al_2016,mission_aransas_bay_22,2021-10-12,0.6.0
Osland_et_al_2016,mission_aransas_bay_23,2021-10-12,0.6.0
Osland_et_al_2016,mission_aransas_bay_24,2021-10-12,0.6.0
Osland_et_al_2016,mission_aransas_bay_25,2021-10-12,0.6.0
Osland_et_al_2016,mission_aransas_bay_26,2021-10-12,0.6.0
Osland_et_al_2016,mission_aransas_bay_27,2021-10-12,0.6.0
Osland_et_al_2016,mission_aransas_bay_28,2021-10-12,0.6.0
Osland_et_al_2016,mission_aransas_bay_29,2021-10-12,0.6.0
Osland_et_al_2016,mission_aransas_bay_30,2021-10-12,0.6.0
Osland_et_al_2016,mission_aransas_bay_31,2021-10-12,0.6.0
Osland_et_al_2016,mission_aransas_bay_32,2021-10-12,0.6.0
Osland_et_al_2016,mission_aransas_bay_33,2021-10-12,0.6.0
Osland_et_al_2016,mission_aransas_bay_34,2021-10-12,0.6.0
Osland_et_al_2016,mission_aransas_bay_35,2021-10-12,0.6.0
Osland_et_al_2016,mission_aransas_bay_36,2021-10-12,0.6.0
Osland_et_al_2016,mission_aransas_bay_37,2021-10-12,0.6.0
Osland_et_al_2016,mission_aransas_bay_38,2021-10-12,0.6.0
Osland_et_al_2016,mission_aransas_bay_39,2021-10-12,0.6.0
Osland_et_al_2016,mission_aransas_bay_40,2021-10-12,0.6.0
Osland_et_al_2016,mission_aransas_bay_41,2021-10-12,0.6.0
Osland_et_al_2016,mission_aransas_bay_42,2021-10-12,0.6.0
Osland_et_al_2016,mission_aransas_bay_43,2021-10-12,0.6.0
Osland_et_al_2016,mission_aransas_bay_44,2021-10-12,0.6.0
Osland_et_al_2016,mission_aransas_bay_45,2021-10-12,0.6.0
Osland_et_al_2016,mission_aransas_bay_46,2021-10-12,0.6.0
Osland_et_al_2016,mission_aransas_bay_47,2021-10-12,0.6.0
Osland_et_al_2016,mission_aransas_bay_48,2021-10-12,0.6.0
Osland_et_al_2016,mission_aransas_bay_49,2021-10-12,0.6.0
Osland_et_al_2016,mission_aransas_bay_50,2021-10-12,0.6.0
Osland_et_al_2016,mission_aransas_bay_51,2021-10-12,0.6.0
Osland_et_al_2016,mission_aransas_bay_52,2021-10-12,0.6.0
Osland_et_al_2016,mission_aransas_bay_53,2021-10-12,0.6.0
Osland_et_al_2016,mission_aransas_bay_54,2021-10-12,0.6.0
Osland_et_al_2016,mission_aransas_bay_55,2021-10-12,0.6.0
Osland_et_al_2016,mission_aransas_bay_56,2021-10-12,0.6.0
Osland_et_al_2016,mission_aransas_bay_57,2021-10-12,0.6.0
Osland_et_al_2016,mission_aransas_bay_58,2021-10-12,0.6.0
Osland_et_al_2016,mission_aransas_bay_59,2021-10-12,0.6.0
Osland_et_al_2016,mission_aransas_bay_60,2021-10-12,0.6.0
Osland_et_al_2016,mission_aransas_bay_61,2021-10-12,0.6.0
Osland_et_al_2016,mission_aransas_bay_62,2021-10-12,0.6.0
Osland_et_al_2016,mission_aransas_bay_63,2021-10-12,0.6.0
Osland_et_al_2016,mission_aransas_bay_64,2021-10-12,0.6.0
Osland_et_al_2016,mission_aransas_bay_65,2021-10-12,0.6.0
Osland_et_al_2016,mission_aransas_bay_66,2021-10-12,0.6.0
Osland_et_al_2016,mission_aransas_bay_67,2021-10-12,0.6.0
Osland_et_al_2016,mission_aransas_bay_68,2021-10-12,0.6.0
Osland_et_al_2016,mission_aransas_bay_69,2021-10-12,0.6.0
Osland_et_al_2016,mission_aransas_bay_70,2021-10-12,0.6.0
Osland_et_al_2016,mission_aransas_bay_71,2021-10-12,0.6.0
Osland_et_al_2016,mission_aransas_bay_72,2021-10-12,0.6.0
Osland_et_al_2016,mission_aransas_bay_73,2021-10-12,0.6.0
Osland_et_al_2016,mission_aransas_bay_74,2021-10-12,0.6.0
Osland_et_al_2016,mission_aransas_bay_75,2021-10-12,0.6.0
Osland_et_al_2016,mission_aransas_bay_76,2021-10-12,0.6.0
Osland_et_al_2016,mission_aransas_bay_77,2021-10-12,0.6.0
Osland_et_al_2016,mission_aransas_bay_78,2021-10-12,0.6.0
Osland_et_al_2016,mission_aransas_bay_79,2021-10-12,0.6.0
Osland_et_al_2016,mission_aransas_bay_80,2021-10-12,0.6.0
Osland_et_al_2016,mission_aransas_bay_81,2021-10-12,0.6.0
Osland_et_al_2016,mission_aransas_bay_82,2021-10-12,0.6.0
Osland_et_al_2016,mission_aransas_bay_83,2021-10-12,0.6.0
Osland_et_al_2016,mission_aransas_bay_84,2021-10-12,0.6.0
Osland_et_al_2016,mission_aransas_bay_85,2021-10-12,0.6.0
Osland_et_al_2016,mission_aransas_bay_86,2021-10-12,0.6.0
Osland_et_al_2016,mission_aransas_bay_87,2021-10-12,0.6.0
Osland_et_al_2016,san_antonio_bay_1,2021-10-12,0.6.0
Osland_et_al_2016,san_antonio_bay_2,2021-10-12,0.6.0
Osland_et_al_2016,san_antonio_bay_3,2021-10-12,0.6.0
Osland_et_al_2016,san_antonio_bay_4,2021-10-12,0.6.0
Osland_et_al_2016,san_antonio_bay_5,2021-10-12,0.6.0
Osland_et_al_2016,san_antonio_bay_6,2021-10-12,0.6.0
Osland_et_al_2016,san_antonio_bay_7,2021-10-12,0.6.0
Osland_et_al_2016,san_antonio_bay_8,2021-10-12,0.6.0
Osland_et_al_2016,san_antonio_bay_9,2021-10-12,0.6.0
Osland_et_al_2016,san_antonio_bay_10,2021-10-12,0.6.0
Osland_et_al_2016,san_antonio_bay_11,2021-10-12,0.6.0
Osland_et_al_2016,san_antonio_bay_12,2021-10-12,0.6.0
Osland_et_al_2016,san_antonio_bay_13,2021-10-12,0.6.0
Osland_et_al_2016,san_antonio_bay_14,2021-10-12,0.6.0
Osland_et_al_2016,san_antonio_bay_15,2021-10-12,0.6.0
Osland_et_al_2016,san_antonio_bay_16,2021-10-12,0.6.0
Osland_et_al_2016,san_antonio_bay_17,2021-10-12,0.6.0
Osland_et_al_2016,san_antonio_bay_18,2021-10-12,0.6.0
Osland_et_al_2016,san_antonio_bay_19,2021-10-12,0.6.0
Osland_et_al_2016,san_antonio_bay_20,2021-10-12,0.6.0
Osland_et_al_2016,san_antonio_bay_21,2021-10-12,0.6.0
Osland_et_al_2016,san_antonio_bay_22,2021-10-12,0.6.0
Osland_et_al_2016,san_antonio_bay_23,2021-10-12,0.6.0
Osland_et_al_2016,san_antonio_bay_24,2021-10-12,0.6.0
Osland_et_al_2016,san_antonio_bay_25,2021-10-12,0.6.0
Osland_et_al_2016,san_antonio_bay_26,2021-10-12,0.6.0
Osland_et_al_2016,san_antonio_bay_27,2021-10-12,0.6.0
Osland_et_al_2016,san_antonio_bay_28,2021-10-12,0.6.0
Osland_et_al_2016,san_antonio_bay_29,2021-10-12,0.6.0
Osland_et_al_2016,san_antonio_bay_30,2021-10-12,0.6.0
Osland_et_al_2016,san_antonio_bay_31,2021-10-12,0.6.0
Osland_et_al_2016,san_antonio_bay_32,2021-10-12,0.6.0
Osland_et_al_2016,san_antonio_bay_33,2021-10-12,0.6.0
Osland_et_al_2016,san_antonio_bay_34,2021-10-12,0.6.0
Osland_et_al_2016,san_antonio_bay_35,2021-10-12,0.6.0
Osland_et_al_2016,san_antonio_bay_36,2021-10-12,0.6.0
Osland_et_al_2016,san_antonio_bay_37,2021-10-12,0.6.0
Osland_et_al_2016,san_antonio_bay_38,2021-10-12,0.6.0
Osland_et_al_2016,san_antonio_bay_39,2021-10-12,0.6.0
Osland_et_al_2016,san_antonio_bay_40,2021-10-12,0.6.0
Osland_et_al_2016,san_antonio_bay_41,2021-10-12,0.6.0
Osland_et_al_2016,san_antonio_bay_42,2021-10-12,0.6.0
Osland_et_al_2016,san_antonio_bay_43,2021-10-12,0.6.0
Osland_et_al_2016,san_antonio_bay_44,2021-10-12,0.6.0
Osland_et_al_2016,san_antonio_bay_45,2021-10-12,0.6.0
Osland_et_al_2016,san_antonio_bay_46,2021-10-12,0.6.0
Osland_et_al_2016,san_antonio_bay_47,2021-10-12,0.6.0
Osland_et_al_2016,san_antonio_bay_48,2021-10-12,0.6.0
Osland_et_al_2016,san_antonio_bay_49,2021-10-12,0.6.0
Osland_et_al_2016,san_antonio_bay_50,2021-10-12,0.6.0
Osland_et_al_2016,san_antonio_bay_51,2021-10-12,0.6.0
Osland_et_al_2016,san_antonio_bay_52,2021-10-12,0.6.0
Osland_et_al_2016,san_antonio_bay_53,2021-10-12,0.6.0
Osland_et_al_2016,san_antonio_bay_54,2021-10-12,0.6.0
Osland_et_al_2016,san_antonio_bay_55,2021-10-12,0.6.0
Osland_et_al_2016,san_antonio_bay_56,2021-10-12,0.6.0
Osland_et_al_2016,san_antonio_bay_57,2021-10-12,0.6.0
Osland_et_al_2016,san_antonio_bay_58,2021-10-12,0.6.0
Osland_et_al_2016,san_antonio_bay_59,2021-10-12,0.6.0
Osland_et_al_2016,san_antonio_bay_60,2021-10-12,0.6.0
Osland_et_al_2016,san_antonio_bay_61,2021-10-12,0.6.0
Osland_et_al_2016,san_antonio_bay_62,2021-10-12,0.6.0
Osland_et_al_2016,san_antonio_bay_63,2021-10-12,0.6.0
Osland_et_al_2016,san_antonio_bay_64,2021-10-12,0.6.0
Osland_et_al_2016,san_antonio_bay_65,2021-10-12,0.6.0
Osland_et_al_2016,san_antonio_bay_66,2021-10-12,0.6.0
Osland_et_al_2016,san_antonio_bay_67,2021-10-12,0.6.0
Osland_et_al_2016,san_antonio_bay_68,2021-10-12,0.6.0
Osland_et_al_2016,san_antonio_bay_69,2021-10-12,0.6.0
Osland_et_al_2016,san_antonio_bay_70,2021-10-12,0.6.0
Osland_et_al_2016,san_antonio_bay_71,2021-10-12,0.6.0
Osland_et_al_2016,san_antonio_bay_72,2021-10-12,0.6.0
Osland_et_al_2016,san_antonio_bay_73,2021-10-12,0.6.0
Osland_et_al_2016,san_antonio_bay_74,2021-10-12,0.6.0
Osland_et_al_2016,san_antonio_bay_75,2021-10-12,0.6.0
Osland_et_al_2016,san_antonio_bay_76,2021-10-12,0.6.0
Osland_et_al_2016,san_antonio_bay_77,2021-10-12,0.6.0
Osland_et_al_2016,san_antonio_bay_78,2021-10-12,0.6.0
Osland_et_al_2016,san_antonio_bay_79,2021-10-12,0.6.0
Osland_et_al_2016,san_antonio_bay_80,2021-10-12,0.6.0
Osland_et_al_2016,san_antonio_bay_81,2021-10-12,0.6.0
Osland_et_al_2016,san_antonio_bay_82,2021-10-12,0.6.0
Osland_et_al_2016,san_antonio_bay_83,2021-10-12,0.6.0
Osland_et_al_2016,san_antonio_bay_84,2021-10-12,0.6.0
Osland_et_al_2016,san_antonio_bay_85,2021-10-12,0.6.0
Osland_et_al_2016,san_antonio_bay_86,2021-10-12,0.6.0
Osland_et_al_2016,san_antonio_bay_87,2021-10-12,0.6.0
Osland_et_al_2016,san_antonio_bay_88,2021-10-12,0.6.0
Osland_et_al_2016,san_antonio_bay_89,2021-10-12,0.6.0
Osland_et_al_2016,san_antonio_bay_90,2021-10-12,0.6.0
Osland_et_al_2016,san_antonio_bay_91,2021-10-12,0.6.0
Osland_et_al_2016,san_antonio_bay_92,2021-10-12,0.6.0
Osland_et_al_2016,san_antonio_bay_93,2021-10-12,0.6.0
Osland_et_al_2016,san_antonio_bay_94,2021-10-12,0.6.0
Osland_et_al_2016,san_antonio_bay_95,2021-10-12,0.6.0
Osland_et_al_2016,san_antonio_bay_96,2021-10-12,0.6.0
Osland_et_al_2016,san_antonio_bay_97,2021-10-12,0.6.0
Osland_et_al_2016,san_antonio_bay_98,2021-10-12,0.6.0
Osland_et_al_2016,san_antonio_bay_99,2021-10-12,0.6.0
Osland_et_al_2016,san_antonio_bay_100,2021-10-12,0.6.0
Osland_et_al_2016,san_antonio_bay_101,2021-10-12,0.6.0
Osland_et_al_2016,san_antonio_bay_102,2021-10-12,0.6.0
Osland_et_al_2016,san_antonio_bay_103,2021-10-12,0.6.0
Osland_et_al_2016,san_antonio_bay_104,2021-10-12,0.6.0
Osland_et_al_2016,san_antonio_bay_105,2021-10-12,0.6.0
Osland_et_al_2016,san_antonio_bay_106,2021-10-12,0.6.0
Osland_et_al_2016,san_antonio_bay_107,2021-10-12,0.6.0
Osland_et_al_2016,san_antonio_bay_108,2021-10-12,0.6.0
Osland_et_al_2016,san_antonio_bay_109,2021-10-12,0.6.0
Osland_et_al_2016,san_antonio_bay_110,2021-10-12,0.6.0
Osland_et_al_2016,upper_laguna_madre_1,2021-10-12,0.6.0
Osland_et_al_2016,upper_laguna_madre_2,2021-10-12,0.6.0
Osland_et_al_2016,upper_laguna_madre_3,2021-10-12,0.6.0
Osland_et_al_2016,upper_laguna_madre_4,2021-10-12,0.6.0
Osland_et_al_2016,upper_laguna_madre_5,2021-10-12,0.6.0
Osland_et_al_2016,upper_laguna_madre_6,2021-10-12,0.6.0
Osland_et_al_2016,upper_laguna_madre_7,2021-10-12,0.6.0
Osland_et_al_2016,upper_laguna_madre_8,2021-10-12,0.6.0
Osland_et_al_2016,upper_laguna_madre_9,2021-10-12,0.6.0
Osland_et_al_2016,upper_laguna_madre_10,2021-10-12,0.6.0
Osland_et_al_2016,upper_laguna_madre_11,2021-10-12,0.6.0
Osland_et_al_2016,upper_laguna_madre_12,2021-10-12,0.6.0
Osland_et_al_2016,upper_laguna_madre_13,2021-10-12,0.6.0
Osland_et_al_2016,upper_laguna_madre_14,2021-10-12,0.6.0
Osland_et_al_2016,upper_laguna_madre_15,2021-10-12,0.6.0
Osland_et_al_2016,upper_laguna_madre_16,2021-10-12,0.6.0
Osland_et_al_2016,upper_laguna_madre_17,2021-10-12,0.6.0
Osland_et_al_2016,upper_laguna_madre_18,2021-10-12,0.6.0
Osland_et_al_2016,upper_laguna_madre_19,2021-10-12,0.6.0
Osland_et_al_2016,upper_laguna_madre_20,2021-10-12,0.6.0
Osland_et_al_2016,upper_laguna_madre_21,2021-10-12,0.6.0
Osland_et_al_2016,upper_laguna_madre_22,2021-10-12,0.6.0
Osland_et_al_2016,upper_laguna_madre_23,2021-10-12,0.6.0
Osland_et_al_2016,upper_laguna_madre_24,2021-10-12,0.6.0
Osland_et_al_2016,upper_laguna_madre_25,2021-10-12,0.6.0
Osland_et_al_2016,upper_laguna_madre_26,2021-10-12,0.6.0
Osland_et_al_2016,upper_laguna_madre_27,2021-10-12,0.6.0
Osland_et_al_2016,upper_laguna_madre_28,2021-10-12,0.6.0
Osland_et_al_2016,upper_laguna_madre_29,2021-10-12,0.6.0
Osland_et_al_2016,upper_laguna_madre_30,2021-10-12,0.6.0
Osland_et_al_2016,upper_laguna_madre_31,2021-10-12,0.6.0
Osland_et_al_2016,upper_laguna_madre_32,2021-10-12,0.6.0
Osland_et_al_2016,upper_laguna_madre_33,2021-10-12,0.6.0
Osland_et_al_2016,upper_laguna_madre_34,2021-10-12,0.6.0
Osland_et_al_2016,upper_laguna_madre_35,2021-10-12,0.6.0
Osland_et_al_2016,upper_laguna_madre_36,2021-10-12,0.6.0
Osland_et_al_2016,upper_laguna_madre_37,2021-10-12,0.6.0
Osland_et_al_2016,upper_laguna_madre_38,2021-10-12,0.6.0
Osland_et_al_2016,upper_laguna_madre_39,2021-10-12,0.6.0
Osland_et_al_2016,upper_laguna_madre_40,2021-10-12,0.6.0
Osland_et_al_2016,upper_laguna_madre_41,2021-10-12,0.6.0
Osland_et_al_2016,upper_laguna_madre_42,2021-10-12,0.6.0
Osland_et_al_2016,upper_laguna_madre_43,2021-10-12,0.6.0
Osland_et_al_2016,upper_laguna_madre_44,2021-10-12,0.6.0
Osland_et_al_2016,upper_laguna_madre_45,2021-10-12,0.6.0
Osland_et_al_2016,upper_laguna_madre_46,2021-10-12,0.6.0
Osland_et_al_2016,upper_laguna_madre_47,2021-10-12,0.6.0
Osland_et_al_2016,upper_laguna_madre_48,2021-10-12,0.6.0
Osland_et_al_2016,upper_laguna_madre_49,2021-10-12,0.6.0
Osland_et_al_2016,upper_laguna_madre_50,2021-10-12,0.6.0
Osland_et_al_2016,upper_laguna_madre_51,2021-10-12,0.6.0
Osland_et_al_2016,upper_laguna_madre_52,2021-10-12,0.6.0
Osland_et_al_2016,upper_laguna_madre_53,2021-10-12,0.6.0
Osland_et_al_2016,upper_laguna_madre_54,2021-10-12,0.6.0
Osland_et_al_2016,upper_laguna_madre_55,2021-10-12,0.6.0
Osland_et_al_2016,upper_laguna_madre_56,2021-10-12,0.6.0
Osland_et_al_2016,upper_laguna_madre_57,2021-10-12,0.6.0
Osland_et_al_2016,upper_laguna_madre_58,2021-10-12,0.6.0
Osland_et_al_2016,upper_laguna_madre_59,2021-10-12,0.6.0
Osland_et_al_2016,upper_laguna_madre_60,2021-10-12,0.6.0
Osland_et_al_2016,upper_laguna_madre_61,2021-10-12,0.6.0
Osland_et_al_2016,upper_laguna_madre_62,2021-10-12,0.6.0
Osland_et_al_2016,upper_laguna_madre_63,2021-10-12,0.6.0
Osland_et_al_2016,upper_laguna_madre_64,2021-10-12,0.6.0
Osland_et_al_2016,upper_laguna_madre_65,2021-10-12,0.6.0
Osland_et_al_2016,upper_laguna_madre_66,2021-10-12,0.6.0
Osland_et_al_2016,upper_laguna_madre_67,2021-10-12,0.6.0
Osland_et_al_2016,upper_laguna_madre_68,2021-10-12,0.6.0
Osland_et_al_2016,upper_laguna_madre_69,2021-10-12,0.6.0
Osland_et_al_2016,upper_laguna_madre_70,2021-10-12,0.6.0
Osland_et_al_2016,upper_laguna_madre_71,2021-10-12,0.6.0
Osland_et_al_2016,upper_laguna_madre_72,2021-10-12,0.6.0
Osland_et_al_2016,upper_laguna_madre_73,2021-10-12,0.6.0
Osland_et_al_2016,upper_laguna_madre_74,2021-10-12,0.6.0
Osland_et_al_2016,upper_laguna_madre_75,2021-10-12,0.6.0
Osland_et_al_2016,upper_laguna_madre_76,2021-10-12,0.6.0
Osland_et_al_2016,upper_laguna_madre_77,2021-10-12,0.6.0
Osland_et_al_2016,upper_laguna_madre_78,2021-10-12,0.6.0
Osland_et_al_2016,upper_laguna_madre_79,2021-10-12,0.6.0
Osland_et_al_2016,upper_laguna_madre_80,2021-10-12,0.6.0
Osland_et_al_2016,upper_laguna_madre_81,2021-10-12,0.6.0
Osland_et_al_2016,upper_laguna_madre_82,2021-10-12,0.6.0
Osland_et_al_2016,upper_laguna_madre_83,2021-10-12,0.6.0
Osland_et_al_2016,upper_laguna_madre_84,2021-10-12,0.6.0
Osland_et_al_2016,upper_laguna_madre_85,2021-10-12,0.6.0
Osland_et_al_2016,upper_laguna_madre_86,2021-10-12,0.6.0
Osland_et_al_2016,upper_laguna_madre_87,2021-10-12,0.6.0
Osland_et_al_2016,upper_laguna_madre_88,2021-10-12,0.6.0
Osland_et_al_2016,upper_laguna_madre_89,2021-10-12,0.6.0
Osland_et_al_2016,upper_laguna_madre_90,2021-10-12,0.6.0
Osland_et_al_2016,upper_laguna_madre_91,2021-10-12,0.6.0
Osland_et_al_2016,upper_laguna_madre_92,2021-10-12,0.6.0
Osland_et_al_2016,upper_laguna_madre_93,2021-10-12,0.6.0
Osland_et_al_2016,upper_laguna_madre_94,2021-10-12,0.6.0
Osland_et_al_2016,upper_laguna_madre_95,2021-10-12,0.6.0
Osland_et_al_2016,upper_laguna_madre_96,2021-10-12,0.6.0
Osland_et_al_2016,upper_laguna_madre_97,2021-10-12,0.6.0
Osland_et_al_2016,upper_laguna_madre_98,2021-10-12,0.6.0
Osland_et_al_2016,upper_laguna_madre_99,2021-10-12,0.6.0
Osland_et_al_2016,upper_laguna_madre_100,2021-10-12,0.6.0
Osland_et_al_2016,upper_laguna_madre_101,2021-10-12,0.6.0
Osland_et_al_2016,upper_laguna_madre_102,2021-10-12,0.6.0
Osland_et_al_2016,upper_laguna_madre_103,2021-10-12,0.6.0
Osland_et_al_2016,upper_laguna_madre_104,2021-10-12,0.6.0
Osland_et_al_2016,upper_laguna_madre_105,2021-10-12,0.6.0
Osland_et_al_2016,upper_laguna_madre_106,2021-10-12,0.6.0
Osland_et_al_2016,upper_laguna_madre_107,2021-10-12,0.6.0
Osland_et_al_2016,upper_laguna_madre_108,2021-10-12,0.6.0
Osland_et_al_2016,upper_laguna_madre_109,2021-10-12,0.6.0
Osland_et_al_2016,upper_laguna_madre_110,2021-10-12,0.6.0
Osland_et_al_2016,upper_laguna_madre_111,2021-10-12,0.6.0
Osland_et_al_2016,upper_laguna_madre_112,2021-10-12,0.6.0
Osland_et_al_2016,upper_laguna_madre_113,2021-10-12,0.6.0
Osland_et_al_2016,upper_laguna_madre_114,2021-10-12,0.6.0
Osland_et_al_2016,upper_laguna_madre_115,2021-10-12,0.6.0
Osland_et_al_2016,upper_laguna_madre_116,2021-10-12,0.6.0
Osland_et_al_2016,upper_laguna_madre_117,2021-10-12,0.6.0
Osland_et_al_2016,upper_laguna_madre_118,2021-10-12,0.6.0
Osland_et_al_2016,upper_laguna_madre_119,2021-10-12,0.6.0
Osland_et_al_2016,upper_laguna_madre_120,2021-10-12,0.6.0
Osland_et_al_2016,upper_laguna_madre_121,2021-10-12,0.6.0
Osland_et_al_2016,upper_laguna_madre_122,2021-10-12,0.6.0
Osland_et_al_2016,galveston_bay_1,2021-10-12,0.6.0
Osland_et_al_2016,galveston_bay_2,2021-10-12,0.6.0
Osland_et_al_2016,galveston_bay_3,2021-10-12,0.6.0
Osland_et_al_2016,galveston_bay_4,2021-10-12,0.6.0
Osland_et_al_2016,galveston_bay_5,2021-10-12,0.6.0
Osland_et_al_2016,galveston_bay_6,2021-10-12,0.6.0
Osland_et_al_2016,galveston_bay_7,2021-10-12,0.6.0
Osland_et_al_2016,galveston_bay_8,2021-10-12,0.6.0
Osland_et_al_2016,galveston_bay_9,2021-10-12,0.6.0
Osland_et_al_2016,galveston_bay_10,2021-10-12,0.6.0
Osland_et_al_2016,galveston_bay_11,2021-10-12,0.6.0
Osland_et_al_2016,galveston_bay_12,2021-10-12,0.6.0
Osland_et_al_2016,galveston_bay_13,2021-10-12,0.6.0
Osland_et_al_2016,galveston_bay_14,2021-10-12,0.6.0
Osland_et_al_2016,galveston_bay_15,2021-10-12,0.6.0
Osland_et_al_2016,galveston_bay_16,2021-10-12,0.6.0
Osland_et_al_2016,galveston_bay_17,2021-10-12,0.6.0
Osland_et_al_2016,galveston_bay_18,2021-10-12,0.6.0
Osland_et_al_2016,galveston_bay_19,2021-10-12,0.6.0
Osland_et_al_2016,galveston_bay_20,2021-10-12,0.6.0
Osland_et_al_2016,galveston_bay_21,2021-10-12,0.6.0
Osland_et_al_2016,galveston_bay_22,2021-10-12,0.6.0
Osland_et_al_2016,galveston_bay_23,2021-10-12,0.6.0
Osland_et_al_2016,galveston_bay_24,2021-10-12,0.6.0
Osland_et_al_2016,galveston_bay_25,2021-10-12,0.6.0
Osland_et_al_2016,galveston_bay_26,2021-10-12,0.6.0
Osland_et_al_2016,galveston_bay_27,2021-10-12,0.6.0
